"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
14.1856	0.013248	0.0097498	2.5056e-05	4.0243e-06	3.9684e-05	0.00020746	5.1783e-05	0.00029633	3.2343e-06	4.3541e-05	6.7505e-06	4.4573e-05	7.9127e-06	2.7492e-05	5.8103e-07	3.2397e-06	3.1038e-07	6.6743e-07	7.6957e-07	4.6885e-06	8.0975e-07	3.1635e-06	2.2843e-06	4.0287e-06	2.8675e-06	1.9013e-05	4.3112e-08	7.4792e-07	1.2929e-08	1.6732e-08	1.2359e-09	2.6619e-09	1.6922e-10	9.8869e-10	1.8443e-10	5.1336e-10	1.6732e-10	5.5138e-10	1.2359e-10	3.0421e-10	5.5138e-11	1.5401e-10	1.8063e-11	5.8941e-11	3.0421e-11	8.7461e-11	2.852e-11	7.6053e-11	1.6732e-11	8.9362e-11	1.8823e-11	1.0838e-10	2.0915e-11	5.1336e-11	1.2359e-11	1.2739e-10	1.1408e-11	3.4224e-11	8.1757e-12	3.0421e-11	3.6125e-12	3.4224e-11	5.8941e-12	2.6619e-11	6.6546e-12	2.6619e-11	1.0077e-11	1.6732e-11	3.4224e-12	1.6922e-11	2.4717e-12	1.5401e-11	1.388e-12	1.5401e-11	5.3237e-12	2.2816e-11	1.502e-11	2.852e-11	5.3237e-12	9.3165e-12	2.852e-12	2.6619e-11	1.388e-12	1.5401e-12
14.3828	0.013069	0.0096871	2.4969e-05	4.034e-06	3.9583e-05	0.00020606	5.1312e-05	0.00029233	3.2235e-06	4.2855e-05	6.7139e-06	4.4263e-05	7.8643e-06	2.7308e-05	5.7997e-07	3.2256e-06	3.1078e-07	6.6489e-07	7.689e-07	4.6601e-06	8.0658e-07	3.0543e-06	2.2711e-06	3.8841e-06	2.849e-06	1.8915e-05	4.3107e-08	7.4442e-07	1.2862e-08	1.6645e-08	1.2295e-09	2.6481e-09	1.6834e-10	9.8357e-10	1.8347e-10	5.107e-10	1.6645e-10	5.4853e-10	1.2295e-10	3.0264e-10	5.4853e-11	1.5321e-10	1.7969e-11	5.8636e-11	3.0264e-11	8.7008e-11	2.8372e-11	7.5659e-11	1.6645e-11	8.89e-11	1.8726e-11	1.0781e-10	2.0806e-11	5.107e-11	1.2295e-11	1.2673e-10	1.1349e-11	3.4047e-11	8.1334e-12	3.0264e-11	3.5938e-12	3.4047e-11	5.8636e-12	2.6481e-11	6.6202e-12	2.6481e-11	1.0025e-11	1.6645e-11	3.4047e-12	1.6834e-11	2.4589e-12	1.5321e-11	1.3808e-12	1.5321e-11	5.2961e-12	2.2698e-11	1.4943e-11	2.8372e-11	5.2961e-12	9.2683e-12	2.8372e-12	2.6481e-11	1.3808e-12	1.5321e-12
14.5826	0.012904	0.0096301	2.4897e-05	4.0462e-06	3.8296e-05	0.00020479	5.0861e-05	0.00028847	3.2146e-06	4.2212e-05	6.6815e-06	4.3982e-05	7.8209e-06	2.7142e-05	5.7927e-07	3.2135e-06	3.1136e-07	6.628e-07	7.687e-07	4.6348e-06	8.0391e-07	3.0433e-06	2.2593e-06	3.8648e-06	2.8323e-06	1.8828e-05	4.3128e-08	7.4139e-07	1.2803e-08	1.6569e-08	1.2238e-09	2.6359e-09	1.6757e-10	9.7906e-10	1.8263e-10	5.0836e-10	1.6569e-10	5.4601e-10	1.2238e-10	3.0125e-10	5.4601e-11	1.5251e-10	1.7887e-11	5.8367e-11	3.0125e-11	8.6609e-11	2.8242e-11	7.5312e-11	1.6569e-11	8.8492e-11	1.864e-11	1.0732e-10	2.0711e-11	5.0836e-11	1.2238e-11	1.2615e-10	1.1297e-11	3.3891e-11	8.0961e-12	3.0125e-11	3.5773e-12	3.3891e-11	5.8367e-12	2.6359e-11	6.5898e-12	2.6359e-11	9.9789e-12	1.6569e-11	3.3891e-12	1.6757e-11	2.4476e-12	1.5251e-11	1.3744e-12	1.5251e-11	5.2719e-12	2.2594e-11	1.4874e-11	2.8242e-11	5.2719e-12	9.2257e-12	2.8242e-12	2.6359e-11	1.3744e-12	1.5251e-12
14.7853	0.012751	0.0095787	2.4839e-05	4.0606e-06	3.8242e-05	0.00020366	5.0429e-05	0.00028475	3.2076e-06	4.1611e-05	6.6532e-06	4.373e-05	7.7824e-06	2.6993e-05	5.7891e-07	3.2034e-06	3.1213e-07	6.6117e-07	7.6895e-07	4.6124e-06	7.7705e-07	3.034e-06	2.2489e-06	3.8478e-06	2.8174e-06	1.8176e-05	4.3173e-08	7.3881e-07	1.236e-08	1.5995e-08	1.1814e-09	2.5446e-09	1.6177e-10	9.4516e-10	1.7631e-10	4.9075e-10	1.5995e-10	5.2711e-10	1.1814e-10	2.9082e-10	5.2711e-11	1.4723e-10	1.7267e-11	5.6346e-11	2.9082e-11	8.361e-11	2.7264e-11	7.2704e-11	1.5995e-11	8.5428e-11	1.7994e-11	1.036e-10	1.9994e-11	4.9075e-11	1.1814e-11	1.2178e-10	1.0906e-11	3.2717e-11	7.8157e-12	2.9082e-11	3.4535e-12	3.2717e-11	5.6346e-12	2.5446e-11	6.3616e-12	2.5446e-11	9.6333e-12	1.5995e-11	3.2717e-12	1.6177e-11	2.3629e-12	1.4723e-11	1.3269e-12	1.4723e-11	5.0893e-12	2.1811e-11	1.4359e-11	2.7264e-11	5.0893e-12	8.9063e-12	2.7264e-12	2.5446e-11	1.3269e-12	1.4723e-12
14.9908	0.012611	0.0095328	2.4796e-05	4.0775e-06	3.821e-05	0.00020265	5.0017e-05	0.00028116	3.2025e-06	4.1051e-05	6.629e-06	4.3505e-05	7.7486e-06	2.6861e-05	5.7889e-07	3.1953e-06	3.1309e-07	6.5999e-07	7.6967e-07	4.593e-06	7.7533e-07	3.0265e-06	2.2398e-06	3.8332e-06	2.8041e-06	1.8113e-05	4.3244e-08	7.3668e-07	1.2317e-08	1.5939e-08	1.1773e-09	2.5358e-09	1.612e-10	9.4187e-10	1.7569e-10	4.8905e-10	1.5939e-10	5.2527e-10	1.1773e-10	2.8981e-10	5.2527e-11	1.4671e-10	1.7207e-11	5.615e-11	2.8981e-11	8.3319e-11	2.7169e-11	7.2451e-11	1.5939e-11	8.513e-11	1.7932e-11	1.0324e-10	1.9924e-11	4.8905e-11	1.1773e-11	1.2136e-10	1.0868e-11	3.2603e-11	7.7885e-12	2.8981e-11	3.4414e-12	3.2603e-11	5.615e-12	2.5358e-11	6.3395e-12	2.5358e-11	9.5998e-12	1.5939e-11	3.2603e-12	1.612e-11	2.3547e-12	1.4671e-11	1.3222e-12	1.4671e-11	5.0716e-12	2.1735e-11	1.4309e-11	2.7169e-11	5.0716e-12	8.8753e-12	2.7169e-12	2.5358e-11	1.3222e-12	1.4671e-12
15.1991	0.012484	0.0094922	2.4766e-05	4.0967e-06	3.82e-05	0.00020177	4.9625e-05	0.00027772	3.1001e-06	4.0531e-05	6.6087e-06	4.3307e-05	7.7196e-06	2.6747e-05	5.7922e-07	3.1892e-06	3.1423e-07	6.5927e-07	7.7085e-07	4.5764e-06	7.7407e-07	3.0208e-06	2.2321e-06	3.8208e-06	2.7925e-06	1.806e-05	4.334e-08	7.3498e-07	1.2281e-08	1.5893e-08	1.1739e-09	2.5285e-09	1.6074e-10	9.3914e-10	1.7519e-10	4.8763e-10	1.5893e-10	5.2375e-10	1.1739e-10	2.8897e-10	5.2375e-11	1.4629e-10	1.7157e-11	5.5987e-11	2.8897e-11	8.3078e-11	2.7091e-11	7.2242e-11	1.5893e-11	8.4884e-11	1.788e-11	1.0294e-10	1.9867e-11	4.8763e-11	1.1739e-11	1.2101e-10	1.0836e-11	3.2509e-11	7.766e-12	2.8897e-11	3.4315e-12	3.2509e-11	5.5987e-12	2.5285e-11	6.3212e-12	2.5285e-11	9.572e-12	1.5893e-11	3.2509e-12	1.6074e-11	2.3479e-12	1.4629e-11	1.3184e-12	1.4629e-11	5.0569e-12	2.1673e-11	1.4268e-11	2.7091e-11	5.0569e-12	8.8496e-12	2.7091e-12	2.5285e-11	1.3184e-12	1.4629e-12
15.4103	0.012367	0.0094569	2.475e-05	4.1183e-06	3.8212e-05	0.00020101	4.9252e-05	0.00027442	3.0986e-06	4.0049e-05	6.3871e-06	4.3136e-05	7.6952e-06	2.6649e-05	5.7989e-07	3.1849e-06	3.1556e-07	6.59e-07	7.7248e-07	4.5625e-06	7.7326e-07	3.0169e-06	2.2256e-06	3.8106e-06	2.7826e-06	1.8019e-05	4.346e-08	7.1089e-07	1.2253e-08	1.5856e-08	1.1712e-09	2.5226e-09	1.6037e-10	9.3697e-10	1.7478e-10	4.865e-10	1.5856e-10	5.2254e-10	1.1712e-10	2.883e-10	5.2254e-11	1.4595e-10	1.7118e-11	5.5858e-11	2.883e-11	8.2886e-11	2.7028e-11	7.2074e-11	1.5856e-11	8.4687e-11	1.7838e-11	1.0271e-10	1.982e-11	4.865e-11	1.1712e-11	1.2072e-10	1.0811e-11	3.2433e-11	7.748e-12	2.883e-11	3.4235e-12	3.2433e-11	5.5858e-12	2.5226e-11	6.3065e-12	2.5226e-11	9.5499e-12	1.5856e-11	3.2433e-12	1.6037e-11	2.3424e-12	1.4595e-11	1.3154e-12	1.4595e-11	5.0452e-12	2.1622e-11	1.4235e-11	2.7028e-11	5.0452e-12	8.8291e-12	2.7028e-12	2.5226e-11	1.3154e-12	1.4595e-12
15.6245	0.012263	0.0094267	2.4748e-05	4.1424e-06	3.8246e-05	0.00020038	4.89e-05	0.00027125	3.0989e-06	3.9605e-05	6.3747e-06	4.2991e-05	7.4355e-06	2.6566e-05	5.8089e-07	3.1825e-06	3.0719e-07	6.5919e-07	7.7456e-07	4.5514e-06	7.7289e-07	3.0146e-06	2.2204e-06	3.8026e-06	2.7742e-06	1.7987e-05	4.3606e-08	7.1004e-07	1.2231e-08	1.5829e-08	1.1692e-09	2.5182e-09	1.6009e-10	9.3533e-10	1.7447e-10	4.8565e-10	1.5829e-10	5.2163e-10	1.1692e-10	2.8779e-10	5.2163e-11	1.457e-10	1.7088e-11	5.576e-11	2.8779e-11	8.2741e-11	2.6981e-11	7.1948e-11	1.5829e-11	8.4539e-11	1.7807e-11	1.0253e-10	1.9786e-11	4.8565e-11	1.1692e-11	1.2051e-10	1.0792e-11	3.2377e-11	7.7345e-12	2.8779e-11	3.4175e-12	3.2377e-11	5.576e-12	2.5182e-11	6.2955e-12	2.5182e-11	9.5332e-12	1.5829e-11	3.2377e-12	1.6009e-11	2.3383e-12	1.457e-11	1.3131e-12	1.457e-11	5.0364e-12	2.1585e-11	1.421e-11	2.6981e-11	5.0364e-12	8.8137e-12	2.6981e-12	2.5182e-11	1.3131e-12	1.457e-12
15.8416	0.012169	0.0094013	2.4759e-05	4.1688e-06	3.8301e-05	0.00019986	4.8568e-05	0.00026823	3.1009e-06	3.9197e-05	6.3659e-06	4.2872e-05	7.4202e-06	2.65e-05	5.6398e-07	3.182e-06	3.0883e-07	6.5982e-07	7.7709e-07	4.543e-06	7.7296e-07	3.0141e-06	2.2164e-06	3.7968e-06	2.7674e-06	1.7966e-05	4.3777e-08	7.0959e-07	1.2217e-08	1.581e-08	1.1678e-09	2.5152e-09	1.599e-10	9.3422e-10	1.7427e-10	4.8508e-10	1.581e-10	5.2101e-10	1.1678e-10	2.8745e-10	5.2101e-11	1.4552e-10	1.7067e-11	5.5694e-11	2.8745e-11	8.2643e-11	2.6949e-11	7.1863e-11	1.581e-11	8.4439e-11	1.7786e-11	1.024e-10	1.9762e-11	4.8508e-11	1.1678e-11	1.2037e-10	1.0779e-11	3.2338e-11	7.7253e-12	2.8745e-11	3.4135e-12	3.2338e-11	5.5694e-12	2.5152e-11	6.288e-12	2.5152e-11	9.5219e-12	1.581e-11	3.2338e-12	1.599e-11	2.3355e-12	1.4552e-11	1.3115e-12	1.4552e-11	5.0304e-12	2.1559e-11	1.4193e-11	2.6949e-11	5.0304e-12	8.8032e-12	2.6949e-12	2.5152e-11	1.3115e-12	1.4552e-12
16.0618	0.012085	0.0093809	2.4783e-05	4.1976e-06	3.8378e-05	0.00019945	4.8256e-05	0.00026535	3.1047e-06	3.8824e-05	6.3607e-06	4.2777e-05	7.4092e-06	2.6449e-05	5.6558e-07	3.1834e-06	3.1065e-07	6.6091e-07	7.5555e-07	4.5372e-06	7.7345e-07	3.0151e-06	2.2137e-06	3.7931e-06	2.7622e-06	1.7954e-05	4.3972e-08	7.0955e-07	1.2209e-08	1.58e-08	1.167e-09	2.5136e-09	1.5979e-10	9.3363e-10	1.7416e-10	4.8477e-10	1.58e-10	5.2068e-10	1.167e-10	2.8727e-10	5.2068e-11	1.4543e-10	1.7057e-11	5.5659e-11	2.8727e-11	8.259e-11	2.6932e-11	7.1818e-11	1.58e-11	8.4386e-11	1.7775e-11	1.0234e-10	1.975e-11	4.8477e-11	1.167e-11	1.2029e-10	1.0773e-11	3.2318e-11	7.7204e-12	2.8727e-11	3.4113e-12	3.2318e-11	5.5659e-12	2.5136e-11	6.2841e-12	2.5136e-11	9.5159e-12	1.58e-11	3.2318e-12	1.5979e-11	2.3341e-12	1.4543e-11	1.3107e-12	1.4543e-11	5.0272e-12	2.1545e-11	1.4184e-11	2.6932e-11	5.0272e-12	8.7977e-12	2.6932e-12	2.5136e-11	1.3107e-12	1.4543e-12
16.285	0.012012	0.0093652	2.482e-05	4.2289e-06	3.8476e-05	0.00019916	4.7964e-05	0.00026261	3.1103e-06	3.8485e-05	6.3591e-06	4.2706e-05	7.4023e-06	2.6413e-05	5.675e-07	3.1865e-06	3.1266e-07	6.6245e-07	7.5885e-07	4.534e-06	7.7437e-07	3.0179e-06	2.2121e-06	3.7914e-06	2.7584e-06	1.7953e-05	4.4192e-08	7.0991e-07	1.2208e-08	1.5799e-08	1.167e-09	2.5134e-09	1.5978e-10	9.3356e-10	1.7414e-10	4.8473e-10	1.5799e-10	5.2064e-10	1.167e-10	2.8725e-10	5.2064e-11	1.4542e-10	1.7055e-11	5.5655e-11	2.8725e-11	8.2584e-11	2.693e-11	7.1812e-11	1.5799e-11	8.438e-11	1.7774e-11	1.0233e-10	1.9748e-11	4.8473e-11	1.167e-11	1.2029e-10	1.0772e-11	3.2316e-11	7.7198e-12	2.8725e-11	3.4111e-12	3.2316e-11	5.5655e-12	2.5134e-11	6.2836e-12	2.5134e-11	9.5151e-12	1.5799e-11	3.2316e-12	1.5978e-11	2.3339e-12	1.4542e-11	1.3106e-12	1.4542e-11	5.0269e-12	2.1544e-11	1.4183e-11	2.693e-11	5.0269e-12	8.797e-12	2.693e-12	2.5134e-11	1.3106e-12	1.4542e-12
16.5113	0.011949	0.0093541	2.487e-05	4.2627e-06	3.8595e-05	0.00019899	4.7693e-05	0.00026002	3.1175e-06	3.7182e-05	6.361e-06	4.1311e-05	7.3995e-06	2.6393e-05	5.6974e-07	3.1915e-06	3.1486e-07	6.6445e-07	7.6259e-07	4.5334e-06	7.7572e-07	3.0222e-06	2.2118e-06	3.7918e-06	2.7562e-06	1.7962e-05	4.4437e-08	7.1066e-07	1.2214e-08	1.5806e-08	1.1675e-09	2.5146e-09	1.5986e-10	9.34e-10	1.7423e-10	4.8496e-10	1.5806e-10	5.2088e-10	1.1675e-10	2.8738e-10	5.2088e-11	1.4549e-10	1.7063e-11	5.5681e-11	2.8738e-11	8.2623e-11	2.6942e-11	7.1846e-11	1.5806e-11	8.4419e-11	1.7782e-11	1.0238e-10	1.9758e-11	4.8496e-11	1.1675e-11	1.2034e-10	1.0777e-11	3.2331e-11	7.7235e-12	2.8738e-11	3.4127e-12	3.2331e-11	5.5681e-12	2.5146e-11	6.2865e-12	2.5146e-11	9.5196e-12	1.5806e-11	3.2331e-12	1.5986e-11	2.335e-12	1.4549e-11	1.3112e-12	1.4549e-11	5.0292e-12	2.1554e-11	1.419e-11	2.6942e-11	5.0292e-12	8.8012e-12	2.6942e-12	2.5146e-11	1.3112e-12	1.4549e-12
16.7408	0.011896	0.0093476	2.4934e-05	4.299e-06	3.8734e-05	0.00019892	4.7444e-05	0.00025757	3.1265e-06	3.6907e-05	6.3664e-06	4.1287e-05	7.4008e-06	2.6387e-05	5.723e-07	3.1982e-06	3.1724e-07	6.6691e-07	7.6676e-07	4.5353e-06	7.7748e-07	3.0282e-06	2.2126e-06	3.7943e-06	2.7554e-06	1.798e-05	4.4707e-08	7.118e-07	1.2226e-08	1.5822e-08	1.1687e-09	2.5171e-09	1.6002e-10	9.3494e-10	1.744e-10	4.8545e-10	1.5822e-10	5.2141e-10	1.1687e-10	2.8767e-10	5.2141e-11	1.4563e-10	1.7081e-11	5.5737e-11	2.8767e-11	8.2706e-11	2.6969e-11	7.1918e-11	1.5822e-11	8.4504e-11	1.78e-11	1.0248e-10	1.9778e-11	4.8545e-11	1.1687e-11	1.2046e-10	1.0788e-11	3.2363e-11	7.7312e-12	2.8767e-11	3.4161e-12	3.2363e-11	5.5737e-12	2.5171e-11	6.2929e-12	2.5171e-11	9.5292e-12	1.5822e-11	3.2363e-12	1.6002e-11	2.3373e-12	1.4563e-11	1.3125e-12	1.4563e-11	5.0343e-12	2.1576e-11	1.4204e-11	2.6969e-11	5.0343e-12	8.81e-12	2.6969e-12	2.5171e-11	1.3125e-12	1.4563e-12
16.9735	0.011852	0.0090742	2.501e-05	4.3378e-06	3.8895e-05	0.00019266	4.6052e-05	0.00024909	3.1371e-06	3.6663e-05	6.3752e-06	4.1287e-05	7.4061e-06	2.5556e-05	5.7519e-07	3.1048e-06	3.1981e-07	6.6982e-07	7.7138e-07	4.3953e-06	7.7967e-07	3.0358e-06	2.2145e-06	3.7987e-06	2.756e-06	1.8007e-05	4.5003e-08	7.1332e-07	1.2245e-08	1.5846e-08	1.1705e-09	2.521e-09	1.6026e-10	9.3638e-10	1.7467e-10	4.862e-10	1.5846e-10	5.2221e-10	1.1705e-10	2.8812e-10	5.2221e-11	1.4586e-10	1.7107e-11	5.5823e-11	2.8812e-11	8.2833e-11	2.7011e-11	7.2029e-11	1.5846e-11	8.4634e-11	1.7827e-11	1.0264e-10	1.9808e-11	4.862e-11	1.1705e-11	1.2065e-10	1.0804e-11	3.2413e-11	7.7431e-12	2.8812e-11	3.4214e-12	3.2413e-11	5.5823e-12	2.521e-11	6.3025e-12	2.521e-11	9.5439e-12	1.5846e-11	3.2413e-12	1.6026e-11	2.3409e-12	1.4586e-11	1.3145e-12	1.4586e-11	5.042e-12	2.1609e-11	1.4226e-11	2.7011e-11	5.042e-12	8.8236e-12	2.7011e-12	2.521e-11	1.3145e-12	1.4586e-12
17.2093	0.011817	0.0090763	2.5099e-05	4.3792e-06	3.9077e-05	0.0001928	4.5841e-05	0.00024693	3.1495e-06	3.6448e-05	6.3874e-06	4.1309e-05	7.4154e-06	2.5577e-05	5.784e-07	3.1146e-06	3.2257e-07	6.7319e-07	7.7644e-07	4.4018e-06	7.8226e-07	3.045e-06	2.2176e-06	3.8051e-06	2.7581e-06	1.8044e-05	4.5324e-08	7.1523e-07	1.227e-08	1.5879e-08	1.1729e-09	2.5262e-09	1.606e-10	9.3831e-10	1.7503e-10	4.872e-10	1.5879e-10	5.2329e-10	1.1729e-10	2.8871e-10	5.2329e-11	1.4616e-10	1.7142e-11	5.5938e-11	2.8871e-11	8.3004e-11	2.7067e-11	7.2178e-11	1.5879e-11	8.4809e-11	1.7864e-11	1.0285e-10	1.9849e-11	4.872e-11	1.1729e-11	1.209e-10	1.0827e-11	3.248e-11	7.7591e-12	2.8871e-11	3.4284e-12	3.248e-11	5.5938e-12	2.5262e-11	6.3156e-12	2.5262e-11	9.5635e-12	1.5879e-11	3.248e-12	1.606e-11	2.3458e-12	1.4616e-11	1.3172e-12	1.4616e-11	5.0524e-12	2.1653e-11	1.4255e-11	2.7067e-11	5.0524e-12	8.8418e-12	2.7067e-12	2.5262e-11	1.3172e-12	1.4616e-12
17.4485	0.011792	0.0090827	2.52e-05	4.4232e-06	3.928e-05	0.00019304	4.5651e-05	0.00024492	3.1636e-06	3.6262e-05	6.4031e-06	4.1353e-05	7.4286e-06	2.5612e-05	5.8193e-07	3.1262e-06	3.2553e-07	6.7703e-07	7.8195e-07	4.4108e-06	7.8528e-07	3.0558e-06	2.2218e-06	3.8135e-06	2.7616e-06	1.8091e-05	4.567e-08	7.1752e-07	1.2302e-08	1.592e-08	1.1759e-09	2.5328e-09	1.6101e-10	9.4074e-10	1.7548e-10	4.8846e-10	1.592e-10	5.2464e-10	1.1759e-10	2.8946e-10	5.2464e-11	1.4654e-10	1.7187e-11	5.6082e-11	2.8946e-11	8.3219e-11	2.7137e-11	7.2364e-11	1.592e-11	8.5028e-11	1.791e-11	1.0312e-10	1.99e-11	4.8846e-11	1.1759e-11	1.2121e-10	1.0855e-11	3.2564e-11	7.7792e-12	2.8946e-11	3.4373e-12	3.2564e-11	5.6082e-12	2.5328e-11	6.3319e-12	2.5328e-11	9.5883e-12	1.592e-11	3.2564e-12	1.6101e-11	2.3518e-12	1.4654e-11	1.3206e-12	1.4654e-11	5.0655e-12	2.1709e-11	1.4292e-11	2.7137e-11	5.0655e-12	8.8646e-12	2.7137e-12	2.5328e-11	1.3206e-12	1.4654e-12
17.691	0.011775	0.0090931	2.5315e-05	4.4697e-06	3.9504e-05	0.00019339	4.5484e-05	0.00024305	3.1793e-06	3.6102e-05	6.422e-06	4.1419e-05	7.4457e-06	2.5661e-05	5.8579e-07	3.1395e-06	3.2868e-07	6.8132e-07	7.879e-07	4.4221e-06	7.887e-07	3.0681e-06	2.2272e-06	3.8238e-06	2.7665e-06	1.8147e-05	4.6042e-08	7.2018e-07	1.234e-08	1.5969e-08	1.1796e-09	2.5406e-09	1.6151e-10	9.4364e-10	1.7603e-10	4.8997e-10	1.5969e-10	5.2626e-10	1.1796e-10	2.9035e-10	5.2626e-11	1.4699e-10	1.724e-11	5.6255e-11	2.9035e-11	8.3476e-11	2.722e-11	7.2588e-11	1.5969e-11	8.5291e-11	1.7965e-11	1.0344e-10	1.9962e-11	4.8997e-11	1.1796e-11	1.2158e-10	1.0888e-11	3.2664e-11	7.8032e-12	2.9035e-11	3.4479e-12	3.2664e-11	5.6255e-12	2.5406e-11	6.3514e-12	2.5406e-11	9.6179e-12	1.5969e-11	3.2664e-12	1.6151e-11	2.3591e-12	1.4699e-11	1.3247e-12	1.4699e-11	5.0811e-12	2.1776e-11	1.4336e-11	2.722e-11	5.0811e-12	8.892e-12	2.722e-12	2.5406e-11	1.3247e-12	1.4699e-12
17.9369	0.011767	0.0091077	2.5442e-05	4.519e-06	3.9749e-05	0.00019383	4.5338e-05	0.00024134	3.1967e-06	3.597e-05	6.4443e-06	4.1506e-05	7.4666e-06	2.5724e-05	5.8997e-07	3.1545e-06	3.3203e-07	6.8608e-07	7.943e-07	4.4357e-06	7.9253e-07	3.082e-06	2.2336e-06	3.8361e-06	2.7727e-06	1.8212e-05	4.644e-08	7.2322e-07	1.2384e-08	1.6027e-08	1.1838e-09	2.5497e-09	1.6209e-10	9.4703e-10	1.7666e-10	4.9173e-10	1.6027e-10	5.2815e-10	1.1838e-10	2.9139e-10	5.2815e-11	1.4752e-10	1.7302e-11	5.6458e-11	2.9139e-11	8.3776e-11	2.7318e-11	7.2848e-11	1.6027e-11	8.5597e-11	1.803e-11	1.0381e-10	2.0033e-11	4.9173e-11	1.1838e-11	1.2202e-10	1.0927e-11	3.2782e-11	7.8312e-12	2.9139e-11	3.4603e-12	3.2782e-11	5.6458e-12	2.5497e-11	6.3742e-12	2.5497e-11	9.6524e-12	1.6027e-11	3.2782e-12	1.6209e-11	2.3676e-12	1.4752e-11	1.3295e-12	1.4752e-11	5.0994e-12	2.1855e-11	1.4388e-11	2.7318e-11	5.0994e-12	8.9239e-12	2.7318e-12	2.5497e-11	1.3295e-12	1.4752e-12
18.1861	0.011768	0.0091263	2.5581e-05	4.5709e-06	4.0014e-05	0.00019438	4.5215e-05	0.00023977	3.2158e-06	3.5863e-05	6.4698e-06	4.1615e-05	7.4913e-06	2.58e-05	5.9448e-07	3.1712e-06	3.3558e-07	6.913e-07	8.0116e-07	4.4516e-06	7.9677e-07	3.0975e-06	2.2411e-06	3.8503e-06	2.7803e-06	1.8286e-05	4.6864e-08	7.2664e-07	1.2435e-08	1.6092e-08	1.1886e-09	2.5601e-09	1.6275e-10	9.509e-10	1.7738e-10	4.9373e-10	1.6092e-10	5.3031e-10	1.1886e-10	2.9258e-10	5.3031e-11	1.4812e-10	1.7372e-11	5.6688e-11	2.9258e-11	8.4118e-11	2.743e-11	7.3146e-11	1.6092e-11	8.5946e-11	1.8104e-11	1.0423e-10	2.0115e-11	4.9373e-11	1.1886e-11	1.2252e-10	1.0972e-11	3.2916e-11	7.8632e-12	2.9258e-11	3.4744e-12	3.2916e-11	5.6688e-12	2.5601e-11	6.4003e-12	2.5601e-11	9.6918e-12	1.6092e-11	3.2916e-12	1.6275e-11	2.3772e-12	1.4812e-11	1.3349e-12	1.4812e-11	5.1202e-12	2.1944e-11	1.4446e-11	2.743e-11	5.1202e-12	8.9604e-12	2.743e-12	2.5601e-11	1.3349e-12	1.4812e-12
18.4389	0.011777	0.0091489	2.5734e-05	4.6256e-06	4.0301e-05	0.00019502	4.5116e-05	0.00023836	3.2366e-06	3.5781e-05	6.4987e-06	4.1745e-05	7.5197e-06	2.5889e-05	5.9932e-07	3.1896e-06	3.3933e-07	6.97e-07	8.0847e-07	4.4699e-06	8.0141e-07	3.1145e-06	2.2497e-06	3.8663e-06	2.7893e-06	1.837e-05	4.7314e-08	7.3043e-07	1.2492e-08	1.6166e-08	1.194e-09	2.5718e-09	1.6349e-10	9.5524e-10	1.7819e-10	4.9599e-10	1.6166e-10	5.3273e-10	1.194e-10	2.9392e-10	5.3273e-11	1.488e-10	1.7451e-11	5.6947e-11	2.9392e-11	8.4502e-11	2.7555e-11	7.348e-11	1.6166e-11	8.6339e-11	1.8186e-11	1.0471e-10	2.0207e-11	4.9599e-11	1.194e-11	1.2308e-10	1.1022e-11	3.3066e-11	7.8991e-12	2.9392e-11	3.4903e-12	3.3066e-11	5.6947e-12	2.5718e-11	6.4295e-12	2.5718e-11	9.7361e-12	1.6166e-11	3.3066e-12	1.6349e-11	2.3881e-12	1.488e-11	1.341e-12	1.488e-11	5.1436e-12	2.2044e-11	1.4512e-11	2.7555e-11	5.1436e-12	9.0013e-12	2.7555e-12	2.5718e-11	1.341e-12	1.488e-12
