"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
35.764	0.59049	0.29335	0.00051063	0.00012519	0.0009179	0.0041409	0.0011828	0.0057838	7.3499e-05	0.00083812	0.00013603	0.0008565	0.00015404	0.00054855	1.5146e-05	7.5466e-05	9.7576e-06	1.9664e-05	2.1593e-05	9.7593e-05	1.7333e-05	6.4923e-05	4.2469e-05	7.6238e-05	5.1696e-05	0.00037415	1.1948e-06	1.5816e-05	2.5443e-07	3.2926e-07	2.432e-08	5.2382e-08	3.33e-09	1.9456e-08	3.6293e-09	1.0102e-08	3.2926e-09	1.085e-08	2.432e-09	5.9865e-09	1.085e-09	3.0307e-09	3.5545e-10	1.1599e-09	5.9865e-10	1.7211e-09	5.6123e-10	1.4966e-09	3.2926e-10	1.7585e-09	3.7041e-10	2.1327e-09	4.1157e-10	1.0102e-09	2.432e-10	2.5068e-09	2.2449e-10	6.7348e-10	1.6089e-10	5.9865e-10	7.1089e-11	6.7348e-10	1.1599e-10	5.2382e-10	1.3095e-10	5.2382e-10	1.983e-10	3.2926e-10	6.7348e-11	3.33e-10	4.864e-11	3.0307e-10	2.7313e-11	3.0307e-10	1.0476e-10	4.4899e-10	2.9558e-10	5.6123e-10	1.0476e-10	1.8334e-10	5.6123e-11	5.2382e-10	2.7313e-11	3.0307e-11
36.2611	0.5992	0.29161	0.00051647	0.00012738	0.00093003	0.0041827	0.0011818	0.0057559	7.4438e-05	0.0008365	0.00013752	0.00086512	0.00015565	0.00055433	1.5368e-05	7.6433e-05	9.9286e-06	1.9907e-05	2.1932e-05	9.868e-05	1.7542e-05	6.567e-05	4.2883e-05	7.7023e-05	5.2175e-05	0.00037821	1.2134e-06	1.6002e-05	2.5719e-07	3.3283e-07	2.4584e-08	5.295e-08	3.3661e-09	1.9667e-08	3.6687e-09	1.0212e-08	3.3283e-09	1.0968e-08	2.4584e-09	6.0514e-09	1.0968e-09	3.0635e-09	3.593e-10	1.1725e-09	6.0514e-10	1.7398e-09	5.6732e-10	1.5129e-09	3.3283e-10	1.7776e-09	3.7443e-10	2.1558e-09	4.1604e-10	1.0212e-09	2.4584e-10	2.534e-09	2.2693e-10	6.8079e-10	1.6263e-10	6.0514e-10	7.1861e-11	6.8079e-10	1.1725e-10	5.295e-10	1.3238e-10	5.295e-10	2.0045e-10	3.3283e-10	6.8079e-11	3.3661e-10	4.9168e-11	3.0635e-10	2.761e-11	3.0635e-10	1.059e-10	4.5386e-10	2.9879e-10	5.6732e-10	1.059e-10	1.8533e-10	5.6732e-11	5.295e-10	2.761e-11	3.0635e-11
36.765	0.60804	0.28988	0.00052236	0.00012961	0.00094229	0.0042248	0.0011813	0.0057303	7.5387e-05	0.00083527	0.00013902	0.0008738	0.00015726	0.00056016	1.5593e-05	7.7411e-05	1.0102e-05	2.0158e-05	2.2276e-05	9.9778e-05	1.7752e-05	6.6424e-05	4.3299e-05	7.7814e-05	5.2656e-05	0.00038231	1.2323e-06	1.619e-05	2.5997e-07	3.3643e-07	2.485e-08	5.3523e-08	3.4025e-09	1.988e-08	3.7084e-09	1.0322e-08	3.3643e-09	1.1087e-08	2.485e-09	6.1169e-09	1.1087e-09	3.0967e-09	3.6319e-10	1.1852e-09	6.1169e-10	1.7586e-09	5.7346e-10	1.5292e-09	3.3643e-10	1.7969e-09	3.7849e-10	2.1792e-09	4.2054e-10	1.0322e-09	2.485e-10	2.5615e-09	2.2939e-10	6.8816e-10	1.6439e-10	6.1169e-10	7.2639e-11	6.8816e-10	1.1852e-10	5.3523e-10	1.3381e-10	5.3523e-10	2.0262e-10	3.3643e-10	6.8816e-11	3.4025e-10	4.97e-11	3.0967e-10	2.7909e-11	3.0967e-10	1.0705e-10	4.5877e-10	3.0202e-10	5.7346e-10	1.0705e-10	1.8733e-10	5.7346e-11	5.3523e-10	2.7909e-11	3.0967e-11
37.2759	0.61701	0.28816	0.00052829	0.00013186	0.00095468	0.0042674	0.0011814	0.0057069	7.6346e-05	0.00083441	0.00014054	0.00088254	0.00015889	0.00056603	1.5821e-05	7.8399e-05	1.0278e-05	2.0417e-05	2.2624e-05	0.00010088	1.7965e-05	6.7185e-05	4.3717e-05	7.861e-05	5.314e-05	0.00038643	1.2513e-06	1.6379e-05	2.6277e-07	3.4006e-07	2.5118e-08	5.4101e-08	3.4393e-09	2.0095e-08	3.7484e-09	1.0434e-08	3.4006e-09	1.1207e-08	2.5118e-09	6.1829e-09	1.1207e-09	3.1301e-09	3.6711e-10	1.1979e-09	6.1829e-10	1.7776e-09	5.7965e-10	1.5457e-09	3.4006e-10	1.8162e-09	3.8257e-10	2.2027e-09	4.2508e-10	1.0434e-09	2.5118e-10	2.5891e-09	2.3186e-10	6.9558e-10	1.6617e-10	6.1829e-10	7.3422e-11	6.9558e-10	1.1979e-10	5.4101e-10	1.3525e-10	5.4101e-10	2.0481e-10	3.4006e-10	6.9558e-11	3.4393e-10	5.0236e-11	3.1301e-10	2.821e-11	3.1301e-10	1.082e-10	4.6372e-10	3.0528e-10	5.7965e-10	1.082e-10	1.8935e-10	5.7965e-11	5.4101e-10	2.821e-11	3.1301e-11
37.794	0.6261	0.28645	0.00053427	0.00013415	0.00096719	0.0043103	0.0011819	0.0056858	7.7314e-05	0.00083391	0.00014206	0.00089133	0.00016053	0.00057195	1.6052e-05	7.9396e-05	1.0457e-05	2.0683e-05	2.2977e-05	0.000102	1.8179e-05	6.7951e-05	4.4138e-05	7.9411e-05	5.3627e-05	0.00039059	1.2707e-06	1.6569e-05	2.656e-07	3.4372e-07	2.5388e-08	5.4682e-08	3.4762e-09	2.0311e-08	3.7887e-09	1.0546e-08	3.4372e-09	1.1327e-08	2.5388e-09	6.2494e-09	1.1327e-09	3.1638e-09	3.7106e-10	1.2108e-09	6.2494e-10	1.7967e-09	5.8588e-10	1.5624e-09	3.4372e-10	1.8358e-09	3.8668e-10	2.2264e-09	4.2965e-10	1.0546e-09	2.5388e-10	2.6169e-09	2.3435e-10	7.0306e-10	1.6795e-10	6.2494e-10	7.4212e-11	7.0306e-10	1.2108e-10	5.4682e-10	1.3671e-10	5.4682e-10	2.0701e-10	3.4372e-10	7.0306e-11	3.4762e-10	5.0776e-11	3.1638e-10	2.8513e-11	3.1638e-10	1.0936e-10	4.6871e-10	3.0856e-10	5.8588e-10	1.0936e-10	1.9139e-10	5.8588e-11	5.4682e-10	2.8513e-11	3.1638e-11
38.3192	0.63532	0.28477	0.00054029	0.00013648	0.00097981	0.0043536	0.0011829	0.0056668	7.829e-05	0.00083376	0.0001436	0.00090018	0.00016218	0.0005779	1.6285e-05	8.0403e-05	1.0639e-05	2.0956e-05	2.3334e-05	0.00010312	1.8395e-05	6.8722e-05	4.4561e-05	8.0217e-05	5.4115e-05	0.00039477	1.2902e-06	1.6762e-05	2.6844e-07	3.474e-07	2.566e-08	5.5268e-08	3.5135e-09	2.0528e-08	3.8293e-09	1.0659e-08	3.474e-09	1.1448e-08	2.566e-09	6.3163e-09	1.1448e-09	3.1976e-09	3.7503e-10	1.2238e-09	6.3163e-10	1.8159e-09	5.9216e-10	1.5791e-09	3.474e-10	1.8554e-09	3.9082e-10	2.2502e-09	4.3425e-10	1.0659e-09	2.566e-10	2.645e-09	2.3686e-10	7.1059e-10	1.6975e-10	6.3163e-10	7.5006e-11	7.1059e-10	1.2238e-10	5.5268e-10	1.3817e-10	5.5268e-10	2.0923e-10	3.474e-10	7.1059e-11	3.5135e-10	5.132e-11	3.1976e-10	2.8818e-11	3.1976e-10	1.1054e-10	4.7372e-10	3.1187e-10	5.9216e-10	1.1054e-10	1.9344e-10	5.9216e-11	5.5268e-10	2.8818e-11	3.1976e-11
38.8518	0.64467	0.2831	0.00054636	0.00013883	0.00099255	0.0043971	0.0011844	0.00565	7.9275e-05	0.00083393	0.00014514	0.00090908	0.00016384	0.00058389	1.652e-05	8.1419e-05	1.0823e-05	2.1237e-05	2.3696e-05	0.00010425	1.8612e-05	6.95e-05	4.4986e-05	8.1028e-05	5.4606e-05	0.00039898	1.31e-06	1.6955e-05	2.7131e-07	3.511e-07	2.5934e-08	5.5857e-08	3.5509e-09	2.0747e-08	3.8701e-09	1.0772e-08	3.511e-09	1.157e-08	2.5934e-09	6.3837e-09	1.157e-09	3.2317e-09	3.7903e-10	1.2368e-09	6.3837e-10	1.8353e-09	5.9847e-10	1.5959e-09	3.511e-10	1.8752e-09	3.9499e-10	2.2742e-09	4.3888e-10	1.0772e-09	2.5934e-10	2.6732e-09	2.3939e-10	7.1816e-10	1.7156e-10	6.3837e-10	7.5806e-11	7.1816e-10	1.2368e-10	5.5857e-10	1.3964e-10	5.5857e-10	2.1146e-10	3.511e-10	7.1816e-11	3.5509e-10	5.1867e-11	3.2317e-10	2.9126e-11	3.2317e-10	1.1171e-10	4.7878e-10	3.1519e-10	5.9847e-10	1.1171e-10	1.955e-10	5.9847e-11	5.5857e-10	2.9126e-11	3.2317e-11
39.3917	0.65414	0.28147	0.00055246	0.00014122	0.0010054	0.004441	0.0011862	0.0056351	8.0268e-05	0.00083442	0.0001467	0.00091802	0.00016551	0.00058992	1.6758e-05	8.2444e-05	1.101e-05	2.1525e-05	2.4062e-05	0.00010539	1.8831e-05	7.0282e-05	4.5412e-05	8.1842e-05	5.5098e-05	0.00040321	1.3301e-06	1.715e-05	2.7419e-07	3.5483e-07	2.6209e-08	5.645e-08	3.5886e-09	2.0967e-08	3.9112e-09	1.0887e-08	3.5483e-09	1.1693e-08	2.6209e-09	6.4514e-09	1.1693e-09	3.266e-09	3.8305e-10	1.25e-09	6.4514e-10	1.8548e-09	6.0482e-10	1.6129e-09	3.5483e-10	1.8951e-09	3.9918e-10	2.2983e-09	4.4354e-10	1.0887e-09	2.6209e-10	2.7015e-09	2.4193e-10	7.2579e-10	1.7338e-10	6.4514e-10	7.6611e-11	7.2579e-10	1.25e-10	5.645e-10	1.4113e-10	5.645e-10	2.137e-10	3.5483e-10	7.2579e-11	3.5886e-10	5.2418e-11	3.266e-10	2.9435e-11	3.266e-10	1.129e-10	4.8386e-10	3.1854e-10	6.0482e-10	1.129e-10	1.9758e-10	6.0482e-11	5.645e-10	2.9435e-11	3.266e-11
39.9391	0.66373	0.27987	0.0005586	0.00014364	0.0010184	0.0044852	0.0011884	0.0056223	8.1268e-05	0.00083521	0.00014826	0.000927	0.00016718	0.00059597	1.6999e-05	8.3478e-05	1.1199e-05	2.1819e-05	2.4432e-05	0.00010654	1.9052e-05	7.1069e-05	4.584e-05	8.266e-05	5.5592e-05	0.00040747	1.3503e-06	1.7347e-05	2.7708e-07	3.5858e-07	2.6486e-08	5.7046e-08	3.6265e-09	2.1189e-08	3.9525e-09	1.1002e-08	3.5858e-09	1.1817e-08	2.6486e-09	6.5196e-09	1.1817e-09	3.3005e-09	3.871e-10	1.2632e-09	6.5196e-10	1.8744e-09	6.1121e-10	1.6299e-09	3.5858e-10	1.9151e-09	4.034e-10	2.3226e-09	4.4822e-10	1.1002e-09	2.6486e-10	2.7301e-09	2.4448e-10	7.3345e-10	1.7521e-10	6.5196e-10	7.742e-11	7.3345e-10	1.2632e-10	5.7046e-10	1.4262e-10	5.7046e-10	2.1596e-10	3.5858e-10	7.3345e-11	3.6265e-10	5.2971e-11	3.3005e-10	2.9746e-11	3.3005e-10	1.1409e-10	4.8897e-10	3.219e-10	6.1121e-10	1.1409e-10	1.9966e-10	6.1121e-11	5.7046e-10	2.9746e-11	3.3005e-11
40.4942	0.67344	0.2783	0.00056477	0.00014609	0.0010314	0.0045296	0.0011911	0.0056114	8.2277e-05	0.00083628	0.00014983	0.00093603	0.00016887	0.00060206	1.7242e-05	8.4519e-05	1.139e-05	2.212e-05	2.4806e-05	0.00010769	1.9274e-05	7.186e-05	4.6269e-05	8.3481e-05	5.6087e-05	0.00041175	1.3708e-06	1.7545e-05	2.7999e-07	3.6234e-07	2.6764e-08	5.7645e-08	3.6646e-09	2.1411e-08	3.994e-09	1.1117e-08	3.6234e-09	1.1941e-08	2.6764e-09	6.5881e-09	1.1941e-09	3.3352e-09	3.9117e-10	1.2764e-09	6.5881e-10	1.8941e-09	6.1763e-10	1.647e-09	3.6234e-10	1.9352e-09	4.0764e-10	2.347e-09	4.5293e-10	1.1117e-09	2.6764e-10	2.7587e-09	2.4705e-10	7.4116e-10	1.7705e-10	6.5881e-10	7.8233e-11	7.4116e-10	1.2764e-10	5.7645e-10	1.4411e-10	5.7645e-10	2.1823e-10	3.6234e-10	7.4116e-11	3.6646e-10	5.3528e-11	3.3352e-10	3.0058e-11	3.3352e-10	1.1529e-10	4.941e-10	3.2529e-10	6.1763e-10	1.1529e-10	2.0176e-10	6.1763e-11	5.7645e-10	3.0058e-11	3.3352e-11
41.0569	0.68326	0.27677	0.00057098	0.00014857	0.0010446	0.0045743	0.001194	0.0056024	8.3292e-05	0.00083763	0.00015141	0.00094509	0.00017056	0.00060818	1.7487e-05	8.557e-05	1.1585e-05	2.2428e-05	2.5185e-05	0.00010885	1.9498e-05	7.2656e-05	4.67e-05	8.4306e-05	5.6583e-05	0.00041606	1.3915e-06	1.7744e-05	2.8292e-07	3.6613e-07	2.7044e-08	5.8248e-08	3.7029e-09	2.1635e-08	4.0357e-09	1.1234e-08	3.6613e-09	1.2066e-08	2.7044e-09	6.6569e-09	1.2066e-09	3.3701e-09	3.9525e-10	1.2898e-09	6.6569e-10	1.9139e-09	6.2408e-10	1.6642e-09	3.6613e-10	1.9555e-09	4.119e-10	2.3715e-09	4.5766e-10	1.1234e-09	2.7044e-10	2.7876e-09	2.4963e-10	7.489e-10	1.789e-10	6.6569e-10	7.9051e-11	7.489e-10	1.2898e-10	5.8248e-10	1.4562e-10	5.8248e-10	2.2051e-10	3.6613e-10	7.489e-11	3.7029e-10	5.4087e-11	3.3701e-10	3.0372e-11	3.3701e-10	1.165e-10	4.9927e-10	3.2868e-10	6.2408e-10	1.165e-10	2.0387e-10	6.2408e-11	5.8248e-10	3.0372e-11	3.3701e-11
41.6275	0.69321	0.27528	0.00057722	0.00015109	0.0010579	0.0046192	0.0011974	0.0055953	8.4315e-05	0.00083924	0.000153	0.00095418	0.00017226	0.00061433	1.7735e-05	8.6627e-05	1.1781e-05	2.2743e-05	2.5567e-05	0.00011001	1.9722e-05	7.3457e-05	4.7132e-05	8.5133e-05	5.7081e-05	0.00042038	1.4125e-06	1.7944e-05	2.8586e-07	3.6993e-07	2.7325e-08	5.8853e-08	3.7414e-09	2.186e-08	4.0777e-09	1.135e-08	3.6993e-09	1.2191e-08	2.7325e-09	6.726e-09	1.2191e-09	3.4051e-09	3.9936e-10	1.3032e-09	6.726e-10	1.9337e-09	6.3057e-10	1.6815e-09	3.6993e-10	1.9758e-09	4.1617e-10	2.3962e-09	4.6241e-10	1.135e-09	2.7325e-10	2.8165e-09	2.5223e-10	7.5668e-10	1.8076e-10	6.726e-10	7.9872e-11	7.5668e-10	1.3032e-10	5.8853e-10	1.4713e-10	5.8853e-10	2.228e-10	3.6993e-10	7.5668e-11	3.7414e-10	5.4649e-11	3.4051e-10	3.0688e-11	3.4051e-10	1.1771e-10	5.0445e-10	3.321e-10	6.3057e-10	1.1771e-10	2.0598e-10	6.3057e-11	5.8853e-10	3.0688e-11	3.4051e-11
42.206	0.70327	0.27384	0.00058349	0.00015364	0.0010712	0.0046643	0.001201	0.0055899	8.5345e-05	0.0008411	0.00015459	0.0009633	0.00017396	0.0006205	1.7985e-05	8.7693e-05	1.1981e-05	2.3064e-05	2.5954e-05	0.00011118	1.9949e-05	7.4261e-05	4.7564e-05	8.5963e-05	5.7579e-05	0.00042472	1.4336e-06	1.8145e-05	2.8881e-07	3.7375e-07	2.7607e-08	5.9461e-08	3.78e-09	2.2085e-08	4.1198e-09	1.1467e-08	3.7375e-09	1.2317e-08	2.7607e-09	6.7955e-09	1.2317e-09	3.4402e-09	4.0348e-10	1.3166e-09	6.7955e-10	1.9537e-09	6.3708e-10	1.6989e-09	3.7375e-10	1.9962e-09	4.2047e-10	2.4209e-09	4.6719e-10	1.1467e-09	2.7607e-10	2.8456e-09	2.5483e-10	7.6449e-10	1.8263e-10	6.7955e-10	8.0696e-11	7.6449e-10	1.3166e-10	5.9461e-10	1.4865e-10	5.9461e-10	2.251e-10	3.7375e-10	7.6449e-11	3.78e-10	5.5213e-11	3.4402e-10	3.1004e-11	3.4402e-10	1.1892e-10	5.0966e-10	3.3553e-10	6.3708e-10	1.1892e-10	2.0811e-10	6.3708e-11	5.9461e-10	3.1004e-11	3.4402e-11
42.7926	0.71345	0.27246	0.00058979	0.00015622	0.0010847	0.0047097	0.001205	0.0055864	8.6381e-05	0.0008432	0.00015619	0.00097245	0.00017567	0.00062669	1.8237e-05	8.8766e-05	1.2182e-05	2.3392e-05	2.6345e-05	0.00011236	2.0176e-05	7.5068e-05	4.7998e-05	8.6796e-05	5.8077e-05	0.00042908	1.455e-06	1.8348e-05	2.9177e-07	3.7759e-07	2.789e-08	6.0071e-08	3.8188e-09	2.2312e-08	4.162e-09	1.1585e-08	3.7759e-09	1.2443e-08	2.789e-09	6.8652e-09	1.2443e-09	3.4755e-09	4.0762e-10	1.3301e-09	6.8652e-10	1.9738e-09	6.4361e-10	1.7163e-09	3.7759e-10	2.0167e-09	4.2479e-10	2.4457e-09	4.7198e-10	1.1585e-09	2.789e-10	2.8748e-09	2.5745e-10	7.7234e-10	1.845e-10	6.8652e-10	8.1524e-11	7.7234e-10	1.3301e-10	6.0071e-10	1.5018e-10	6.0071e-10	2.2741e-10	3.7759e-10	7.7234e-11	3.8188e-10	5.578e-11	3.4755e-10	3.1323e-11	3.4755e-10	1.2014e-10	5.1489e-10	3.3897e-10	6.4361e-10	1.2014e-10	2.1025e-10	6.4361e-11	6.0071e-10	3.1323e-11	3.4755e-11
43.3873	0.72374	0.27112	0.00059612	0.00015883	0.0010982	0.0047552	0.0012093	0.0055846	8.7424e-05	0.00084553	0.00015779	0.00098162	0.00017738	0.00063291	1.8492e-05	8.9846e-05	1.2387e-05	2.3726e-05	2.6739e-05	0.00011354	2.0404e-05	7.588e-05	4.8432e-05	8.7631e-05	5.8576e-05	0.00043345	1.4765e-06	1.8551e-05	2.9475e-07	3.8144e-07	2.8174e-08	6.0683e-08	3.8577e-09	2.2539e-08	4.2045e-09	1.1703e-08	3.8144e-09	1.257e-08	2.8174e-09	6.9352e-09	1.257e-09	3.5109e-09	4.1178e-10	1.3437e-09	6.9352e-10	1.9939e-09	6.5018e-10	1.7338e-09	3.8144e-10	2.0372e-09	4.2912e-10	2.4707e-09	4.768e-10	1.1703e-09	2.8174e-10	2.9041e-09	2.6007e-10	7.8021e-10	1.8638e-10	6.9352e-10	8.2356e-11	7.8021e-10	1.3437e-10	6.0683e-10	1.5171e-10	6.0683e-10	2.2973e-10	3.8144e-10	7.8021e-11	3.8577e-10	5.6349e-11	3.5109e-10	3.1642e-11	3.5109e-10	1.2137e-10	5.2014e-10	3.4243e-10	6.5018e-10	1.2137e-10	2.1239e-10	6.5018e-11	6.0683e-10	3.1642e-11	3.5109e-11
43.9903	0.73415	0.26984	0.00060246	0.00016147	0.0011119	0.0048008	0.001214	0.0055845	8.8473e-05	0.00084807	0.0001594	0.00099081	0.0001791	0.00063914	1.8749e-05	9.0933e-05	1.2593e-05	2.4066e-05	2.7138e-05	0.00011472	2.0634e-05	7.6694e-05	4.8866e-05	8.8467e-05	5.9076e-05	0.00043784	1.4983e-06	1.8755e-05	2.9773e-07	3.853e-07	2.8459e-08	6.1297e-08	3.8967e-09	2.2768e-08	4.247e-09	1.1822e-08	3.853e-09	1.2697e-08	2.8459e-09	7.0054e-09	1.2697e-09	3.5465e-09	4.1595e-10	1.3573e-09	7.0054e-10	2.0141e-09	6.5676e-10	1.7513e-09	3.853e-10	2.0578e-09	4.3346e-10	2.4957e-09	4.8162e-10	1.1822e-09	2.8459e-10	2.9335e-09	2.627e-10	7.8811e-10	1.8827e-10	7.0054e-10	8.3189e-11	7.8811e-10	1.3573e-10	6.1297e-10	1.5324e-10	6.1297e-10	2.3205e-10	3.853e-10	7.8811e-11	3.8967e-10	5.6919e-11	3.5465e-10	3.1962e-11	3.5465e-10	1.2259e-10	5.254e-10	3.4589e-10	6.5676e-10	1.2259e-10	2.1454e-10	6.5676e-11	6.1297e-10	3.1962e-11	3.5465e-11
44.6016	0.74466	0.26862	0.00060883	0.00016414	0.0011256	0.0048466	0.0012189	0.005586	8.9527e-05	0.00085082	0.00016102	0.001	0.00018082	0.00064539	1.9007e-05	9.2026e-05	1.2802e-05	2.4412e-05	2.754e-05	0.00011591	2.0865e-05	7.7511e-05	4.9301e-05	8.9304e-05	5.9575e-05	0.00044224	1.5203e-06	1.8961e-05	3.0072e-07	3.8917e-07	2.8745e-08	6.1913e-08	3.9359e-09	2.2996e-08	4.2897e-09	1.194e-08	3.8917e-09	1.2825e-08	2.8745e-09	7.0758e-09	1.2825e-09	3.5821e-09	4.2013e-10	1.3709e-09	7.0758e-10	2.0343e-09	6.6336e-10	1.7689e-09	3.8917e-10	2.0785e-09	4.3781e-10	2.5208e-09	4.8646e-10	1.194e-09	2.8745e-10	2.963e-09	2.6534e-10	7.9603e-10	1.9016e-10	7.0758e-10	8.4025e-11	7.9603e-10	1.3709e-10	6.1913e-10	1.5478e-10	6.1913e-10	2.3439e-10	3.8917e-10	7.9603e-11	3.9359e-10	5.7491e-11	3.5821e-10	3.2283e-11	3.5821e-10	1.2383e-10	5.3068e-10	3.4937e-10	6.6336e-10	1.2383e-10	2.167e-10	6.6336e-11	6.1913e-10	3.2283e-11	3.5821e-11
45.2215	0.75528	0.26746	0.00061523	0.00016684	0.0011394	0.0048925	0.0012241	0.0055892	9.0588e-05	0.00085377	0.00016264	0.0010092	0.00018255	0.00065165	1.9268e-05	9.3126e-05	1.3014e-05	2.4765e-05	2.7946e-05	0.0001171	2.1096e-05	7.8331e-05	4.9735e-05	9.0143e-05	6.0074e-05	0.00044665	1.5425e-06	1.9167e-05	3.0372e-07	3.9305e-07	2.9032e-08	6.2531e-08	3.9752e-09	2.3226e-08	4.3325e-09	1.206e-08	3.9305e-09	1.2953e-08	2.9032e-09	7.1464e-09	1.2953e-09	3.6179e-09	4.2432e-10	1.3846e-09	7.1464e-10	2.0546e-09	6.6998e-10	1.7866e-09	3.9305e-10	2.0993e-09	4.4218e-10	2.5459e-09	4.9132e-10	1.206e-09	2.9032e-10	2.9926e-09	2.6799e-10	8.0397e-10	1.9206e-10	7.1464e-10	8.4864e-11	8.0397e-10	1.3846e-10	6.2531e-10	1.5633e-10	6.2531e-10	2.3672e-10	3.9305e-10	8.0397e-11	3.9752e-10	5.8065e-11	3.6179e-10	3.2605e-11	3.6179e-10	1.2506e-10	5.3598e-10	3.5285e-10	6.6998e-10	1.2506e-10	2.1886e-10	6.6998e-11	6.2531e-10	3.2605e-11	3.6179e-11
45.8499	0.766	0.26637	0.00062163	0.00016957	0.0011532	0.0049385	0.0012296	0.0055939	9.1653e-05	0.00085691	0.00016426	0.0010185	0.00018428	0.00065793	1.9531e-05	9.4231e-05	1.3228e-05	2.5123e-05	2.8355e-05	0.0001183	2.1329e-05	7.9153e-05	5.017e-05	9.0983e-05	6.0573e-05	0.00045107	1.5649e-06	1.9374e-05	3.0673e-07	3.9694e-07	2.932e-08	6.315e-08	4.0145e-09	2.3456e-08	4.3754e-09	1.2179e-08	3.9694e-09	1.3081e-08	2.932e-09	7.2171e-09	1.3081e-09	3.6537e-09	4.2852e-10	1.3983e-09	7.2171e-10	2.0749e-09	6.7661e-10	1.8043e-09	3.9694e-10	2.12e-09	4.4656e-10	2.5711e-09	4.9618e-10	1.2179e-09	2.932e-10	3.0222e-09	2.7064e-10	8.1193e-10	1.9396e-10	7.2171e-10	8.5703e-11	8.1193e-10	1.3983e-10	6.315e-10	1.5787e-10	6.315e-10	2.3907e-10	3.9694e-10	8.1193e-11	4.0145e-10	5.8639e-11	3.6537e-10	3.2928e-11	3.6537e-10	1.263e-10	5.4129e-10	3.5635e-10	6.7661e-10	1.263e-10	2.2102e-10	6.7661e-11	6.315e-10	3.2928e-11	3.6537e-11
46.4871	0.77955	0.26535	0.00062806	0.00017233	0.0011672	0.0049846	0.0012354	0.0056	9.2723e-05	0.00086022	0.00016589	0.0010277	0.000186	0.00066422	1.9796e-05	9.5342e-05	1.3444e-05	2.5488e-05	2.8768e-05	0.0001195	2.1562e-05	7.9977e-05	5.0604e-05	9.1823e-05	6.1071e-05	0.0004555	1.5874e-06	1.9581e-05	3.0974e-07	4.0084e-07	2.9608e-08	6.377e-08	4.054e-09	2.3686e-08	4.4184e-09	1.2299e-08	4.0084e-09	1.321e-08	2.9608e-09	7.288e-09	1.321e-09	3.6896e-09	4.3273e-10	1.4121e-09	7.288e-10	2.0953e-09	6.8325e-10	1.822e-09	4.0084e-10	2.1409e-09	4.5095e-10	2.5964e-09	5.0105e-10	1.2299e-09	2.9608e-10	3.0519e-09	2.733e-10	8.199e-10	1.9587e-10	7.288e-10	8.6545e-11	8.199e-10	1.4121e-10	6.377e-10	1.5943e-10	6.377e-10	2.4142e-10	4.0084e-10	8.199e-11	4.054e-10	5.9215e-11	3.6896e-10	3.3252e-11	3.6896e-10	1.2754e-10	5.466e-10	3.5985e-10	6.8325e-10	1.2754e-10	2.232e-10	6.8325e-11	6.377e-10	3.3252e-11	3.6896e-11
47.1332	0.79051	0.26439	0.0006345	0.00017512	0.0011812	0.0050308	0.0012415	0.0056077	9.3797e-05	0.0008637	0.00016751	0.0010369	0.00018773	0.00067051	2.0062e-05	9.6459e-05	1.3662e-05	2.5858e-05	2.9185e-05	0.0001207	2.1796e-05	8.0803e-05	5.1038e-05	9.2663e-05	6.1568e-05	0.00045994	1.6102e-06	1.9789e-05	3.1276e-07	4.0475e-07	2.9896e-08	6.4391e-08	4.0935e-09	2.3917e-08	4.4614e-09	1.2418e-08	4.0475e-09	1.3338e-08	2.9896e-09	7.359e-09	1.3338e-09	3.7255e-09	4.3694e-10	1.4258e-09	7.359e-10	2.1157e-09	6.8991e-10	1.8398e-09	4.0475e-10	2.1617e-09	4.5534e-10	2.6217e-09	5.0593e-10	1.2418e-09	2.9896e-10	3.0816e-09	2.7596e-10	8.2789e-10	1.9777e-10	7.359e-10	8.7388e-11	8.2789e-10	1.4258e-10	6.4391e-10	1.6098e-10	6.4391e-10	2.4377e-10	4.0475e-10	8.2789e-11	4.0935e-10	5.9792e-11	3.7255e-10	3.3576e-11	3.7255e-10	1.2878e-10	5.5193e-10	3.6335e-10	6.8991e-10	1.2878e-10	2.2537e-10	6.8991e-11	6.4391e-10	3.3576e-11	3.7255e-11
